,epoch,step,name,value
563,12,28.0,avg_train_loss,0.7000750005245209
564,12,28.0,average_valid_loss,0.6797500525911649
565,12,32.0,avg_train_loss,0.7037524878978729
566,12,32.0,average_valid_loss,0.679600382844607
567,12,36.0,avg_train_loss,0.6840917468070984
568,12,36.0,average_valid_loss,0.6795448710521063
569,12,40.0,avg_train_loss,0.6723656356334686
570,12,40.0,average_valid_loss,0.6795895298322042
571,12,44.0,avg_train_loss,0.6869853883981705
572,12,44.0,average_valid_loss,0.6796292836467425
573,12,48.0,avg_train_loss,0.7031396180391312
574,12,48.0,average_valid_loss,0.6796166822314262
575,12,52.0,avg_train_loss,0.7048323899507523
576,12,52.0,average_valid_loss,0.6796229928731918
577,12,56.0,avg_train_loss,0.6882777959108353
578,12,56.0,average_valid_loss,0.6796248679359754
579,12,60.0,avg_train_loss,0.688658133149147
580,12,60.0,average_valid_loss,0.6796597962578138
581,12,64.0,avg_train_loss,0.6998776346445084
582,12,64.0,average_valid_loss,0.679723876218001
583,12,68.0,avg_train_loss,0.7001087963581085
584,12,68.0,average_valid_loss,0.6799138784408569
585,12,72.0,avg_train_loss,0.6760352551937103
586,12,72.0,average_valid_loss,0.6797863667209944
587,12,76.0,avg_train_loss,0.6903818994760513
588,12,76.0,average_valid_loss,0.679842953880628
589,12,80.0,avg_train_loss,0.6897696107625961
590,12,80.0,average_valid_loss,0.6799268648028374
591,12,84.0,avg_train_loss,0.6926083117723465
592,12,84.0,average_valid_loss,0.6799679771065712
593,12,88.0,avg_train_loss,0.6732041388750076
594,12,88.0,average_valid_loss,0.6798621515432993
595,12,92.0,avg_train_loss,0.6622536331415176
596,12,92.0,average_valid_loss,0.6795713230967522
597,12,96.0,avg_train_loss,0.6332377940416336
598,12,96.0,average_valid_loss,0.6794260789950689
599,12,96.0,epoch_sec,1.9510245323181152
600,13,96.0,learning_rate,0.045932187500000006
601,13,4.0,avg_train_loss,0.6087302416563034
602,13,4.0,average_valid_loss,0.6800138279795647
603,13,8.0,avg_train_loss,0.6487198621034622
604,13,8.0,average_valid_loss,0.6803873628377914
605,13,12.0,avg_train_loss,0.6739848256111145
606,13,12.0,average_valid_loss,0.6803178464372953
607,13,16.0,avg_train_loss,0.6904556006193161
608,13,16.0,average_valid_loss,0.6801594843467077
609,13,20.0,avg_train_loss,0.7089856117963791
610,13,20.0,average_valid_loss,0.6796878998478254
611,13,24.0,avg_train_loss,0.671481654047966
612,13,24.0,average_valid_loss,0.6796626920501391
613,13,28.0,avg_train_loss,0.7106276154518127
614,13,28.0,average_valid_loss,0.6795906648039818
615,13,32.0,avg_train_loss,0.7063233852386475
616,13,32.0,average_valid_loss,0.6794435530900955
617,13,36.0,avg_train_loss,0.6852578371763229
618,13,36.0,average_valid_loss,0.6794908146063486
619,13,40.0,avg_train_loss,0.6628261655569077
620,13,40.0,average_valid_loss,0.6794811636209488
621,13,44.0,avg_train_loss,0.6795456409454346
622,13,44.0,average_valid_loss,0.6795570701360703
623,13,48.0,avg_train_loss,0.7033207267522812
624,13,48.0,average_valid_loss,0.6794718081752459
625,13,52.0,avg_train_loss,0.6971105933189392
626,13,52.0,average_valid_loss,0.6793835709492365
627,13,56.0,avg_train_loss,0.6855450421571732
628,13,56.0,average_valid_loss,0.67938049385945
629,13,60.0,avg_train_loss,0.6965982913970947
630,13,60.0,average_valid_loss,0.6794085552295049
631,13,64.0,avg_train_loss,0.7003627717494965
632,13,64.0,average_valid_loss,0.6795387665430704
633,13,68.0,avg_train_loss,0.7046202123165131
634,13,68.0,average_valid_loss,0.6797899231314659
635,13,72.0,avg_train_loss,0.6826503276824951
636,13,72.0,average_valid_loss,0.6797124147415161
637,13,76.0,avg_train_loss,0.6857257336378098
638,13,76.0,average_valid_loss,0.6797624801596006
639,13,80.0,avg_train_loss,0.6967688649892807
640,13,80.0,average_valid_loss,0.6798535759250323
641,13,84.0,avg_train_loss,0.6872829496860504
642,13,84.0,average_valid_loss,0.67994125187397
643,13,88.0,avg_train_loss,0.6715556979179382
644,13,88.0,average_valid_loss,0.679828276236852
645,13,92.0,avg_train_loss,0.6634888648986816
646,13,92.0,average_valid_loss,0.6795434504747391
647,13,96.0,avg_train_loss,0.6394049525260925
648,13,96.0,average_valid_loss,0.679318850239118
649,13,96.0,epoch_sec,1.98872971534729
650,14,96.0,learning_rate,0.050098750000000004
651,14,4.0,avg_train_loss,0.6049123108386993
652,14,4.0,average_valid_loss,0.6799137940009435
653,14,8.0,avg_train_loss,0.6451216340065002
654,14,8.0,average_valid_loss,0.680525633196036
655,14,12.0,avg_train_loss,0.6725301444530487
656,14,12.0,average_valid_loss,0.6804998392860094
657,14,16.0,avg_train_loss,0.6869052201509476
658,14,16.0,average_valid_loss,0.6802704632282257
659,14,20.0,avg_train_loss,0.7169421762228012
660,14,20.0,average_valid_loss,0.6796097805102667
661,14,24.0,avg_train_loss,0.6731878370046616
662,14,24.0,average_valid_loss,0.6795408030351003
663,14,28.0,avg_train_loss,0.7050220370292664
664,14,28.0,average_valid_loss,0.6792400553822517
665,14,32.0,avg_train_loss,0.7083699852228165
666,14,32.0,average_valid_loss,0.6791361197829247
667,14,36.0,avg_train_loss,0.6943318247795105
668,14,36.0,average_valid_loss,0.6791836644212405
669,14,40.0,avg_train_loss,0.6727533489465714
670,14,40.0,average_valid_loss,0.6792166729768118
671,14,44.0,avg_train_loss,0.6772654205560684
672,14,44.0,average_valid_loss,0.6791459918022156
673,14,48.0,avg_train_loss,0.7011397778987885
674,14,48.0,average_valid_loss,0.6790663773814837
675,14,52.0,avg_train_loss,0.7083472609519958
676,14,52.0,average_valid_loss,0.6790951043367386
677,14,56.0,avg_train_loss,0.685793474316597
678,14,56.0,average_valid_loss,0.6790766492486
679,14,60.0,avg_train_loss,0.6910443603992462
680,14,60.0,average_valid_loss,0.6790871893366178
681,14,64.0,avg_train_loss,0.6995031535625458
682,14,64.0,average_valid_loss,0.6792140901088715
683,14,68.0,avg_train_loss,0.7031776756048203
684,14,68.0,average_valid_loss,0.6795244142413139
685,14,72.0,avg_train_loss,0.685645267367363
686,14,72.0,average_valid_loss,0.6794282644987106
687,14,76.0,avg_train_loss,0.6912673115730286
688,14,76.0,average_valid_loss,0.6794808482130369
689,14,80.0,avg_train_loss,0.6931770294904709
690,14,80.0,average_valid_loss,0.679621197283268
691,14,84.0,avg_train_loss,0.6860128343105316
692,14,84.0,average_valid_loss,0.6796950499216715
693,14,88.0,avg_train_loss,0.6750598251819611
694,14,88.0,average_valid_loss,0.679501011967659
695,14,92.0,avg_train_loss,0.6573309749364853
696,14,92.0,average_valid_loss,0.6791610196232796
697,14,96.0,avg_train_loss,0.6380236893892288
698,14,96.0,average_valid_loss,0.6790203601121902
699,14,96.0,epoch_sec,1.9437086582183838
700,15,96.0,learning_rate,0.0542653125
701,15,4.0,avg_train_loss,0.6059884577989578
702,15,4.0,average_valid_loss,0.6797359138727188
703,15,8.0,avg_train_loss,0.6446457505226135
704,15,8.0,average_valid_loss,0.6802265718579292
705,15,12.0,avg_train_loss,0.6719688028097153
706,15,12.0,average_valid_loss,0.6801624670624733
707,15,16.0,avg_train_loss,0.6871970444917679
708,15,16.0,average_valid_loss,0.6798501859108607
709,15,20.0,avg_train_loss,0.7125033885240555
710,15,20.0,average_valid_loss,0.6792001153031985
711,15,24.0,avg_train_loss,0.6744248270988464
712,15,24.0,average_valid_loss,0.6792007883389791
713,15,28.0,avg_train_loss,0.706700474023819
714,15,28.0,average_valid_loss,0.6789787088831266
715,15,32.0,avg_train_loss,0.7077103108167648
716,15,32.0,average_valid_loss,0.6789115990201632
717,15,36.0,avg_train_loss,0.6860040426254272
718,15,36.0,average_valid_loss,0.6789111644029617
719,15,40.0,avg_train_loss,0.6632701009511948
720,15,40.0,average_valid_loss,0.6789848109086355
721,15,44.0,avg_train_loss,0.6827821731567383
722,15,44.0,average_valid_loss,0.6790038247903188
723,15,48.0,avg_train_loss,0.703669473528862
724,15,48.0,average_valid_loss,0.6789814954002699
725,15,52.0,avg_train_loss,0.7041863799095154
726,15,52.0,average_valid_loss,0.6790088042616844
727,15,56.0,avg_train_loss,0.6918685436248779
728,15,56.0,average_valid_loss,0.67905626197656
729,15,60.0,avg_train_loss,0.6880330890417099
730,15,60.0,average_valid_loss,0.6791011417905489
731,15,64.0,avg_train_loss,0.6999748647212982
732,15,64.0,average_valid_loss,0.6792532602945963
733,15,68.0,avg_train_loss,0.6972470283508301
734,15,68.0,average_valid_loss,0.6795525401830673
735,15,72.0,avg_train_loss,0.6829919219017029
736,15,72.0,average_valid_loss,0.679427499572436
737,15,76.0,avg_train_loss,0.6872447729110718
738,15,76.0,average_valid_loss,0.6795326893528303
739,15,80.0,avg_train_loss,0.6955642551183701
740,15,80.0,average_valid_loss,0.6796736692388853
741,15,84.0,avg_train_loss,0.6913363039493561
742,15,84.0,average_valid_loss,0.6796840702493986
743,15,88.0,avg_train_loss,0.6722525656223297
744,15,88.0,average_valid_loss,0.6794774209459623
745,15,92.0,avg_train_loss,0.6621420830488205
746,15,92.0,average_valid_loss,0.6790977219740549
747,15,96.0,avg_train_loss,0.628048300743103
748,15,96.0,average_valid_loss,0.6789194022615751
749,15,96.0,epoch_sec,1.9617655277252197
750,16,96.0,learning_rate,0.05843187500000001
751,16,4.0,avg_train_loss,0.5965397357940674
752,16,4.0,average_valid_loss,0.6797788838545481
753,16,8.0,avg_train_loss,0.6430849730968475
754,16,8.0,average_valid_loss,0.6803687587380409
755,16,12.0,avg_train_loss,0.6775533705949783
756,16,12.0,average_valid_loss,0.6801949441432953
757,16,16.0,avg_train_loss,0.6853646337985992
758,16,16.0,average_valid_loss,0.6798246006170908
759,16,20.0,avg_train_loss,0.7109860628843307
760,16,20.0,average_valid_loss,0.6791403194268545
761,16,24.0,avg_train_loss,0.6742899268865585
762,16,24.0,average_valid_loss,0.679124541580677
763,16,28.0,avg_train_loss,0.7008852660655975
764,16,28.0,average_valid_loss,0.6787125393748283
765,16,32.0,avg_train_loss,0.7071617692708969
766,16,32.0,average_valid_loss,0.6785156006614367
767,16,36.0,avg_train_loss,0.6906404793262482
768,16,36.0,average_valid_loss,0.678554487725099
769,16,40.0,avg_train_loss,0.6602282226085663
770,16,40.0,average_valid_loss,0.6785127247373263
771,16,44.0,avg_train_loss,0.6795198172330856
772,16,44.0,average_valid_loss,0.6785319820046425
773,16,48.0,avg_train_loss,0.7016441226005554
774,16,48.0,average_valid_loss,0.6784874796867371
775,16,52.0,avg_train_loss,0.6989537924528122
776,16,52.0,average_valid_loss,0.6784751166899999
777,16,56.0,avg_train_loss,0.6851156502962112
778,16,56.0,average_valid_loss,0.6784305597345034
779,16,60.0,avg_train_loss,0.6901653856039047
780,16,60.0,average_valid_loss,0.6784499188264211
781,16,64.0,avg_train_loss,0.6983393877744675
782,16,64.0,average_valid_loss,0.6786667207876841
783,16,68.0,avg_train_loss,0.6968266665935516
784,16,68.0,average_valid_loss,0.6791030243039131
785,16,72.0,avg_train_loss,0.6757029145956039
786,16,72.0,average_valid_loss,0.6788234536846479
787,16,76.0,avg_train_loss,0.6852873414754868
788,16,76.0,average_valid_loss,0.6789577404657999
789,16,80.0,avg_train_loss,0.6902442276477814
790,16,80.0,average_valid_loss,0.6791733329494795
791,16,84.0,avg_train_loss,0.6869319677352905
792,16,84.0,average_valid_loss,0.6792613615592321
793,16,88.0,avg_train_loss,0.6757726222276688
794,16,88.0,average_valid_loss,0.6788627778490385
795,16,92.0,avg_train_loss,0.6603505909442902
796,16,92.0,average_valid_loss,0.6783355375130972
797,16,96.0,avg_train_loss,0.6265667378902435
798,16,96.0,average_valid_loss,0.6781125764052073
799,16,96.0,epoch_sec,1.9722867012023926
800,17,96.0,learning_rate,0.0625984375
801,17,4.0,avg_train_loss,0.6069707274436951
802,17,4.0,average_valid_loss,0.6793267726898193
803,17,8.0,avg_train_loss,0.6447475105524063
804,17,8.0,average_valid_loss,0.6799295047918955
805,17,12.0,avg_train_loss,0.6720811426639557
806,17,12.0,average_valid_loss,0.6796474009752274
807,17,16.0,avg_train_loss,0.6872424930334091
808,17,16.0,average_valid_loss,0.6791714131832123
809,17,20.0,avg_train_loss,0.7110878676176071
810,17,20.0,average_valid_loss,0.6782093544801077
811,17,24.0,avg_train_loss,0.670954167842865
812,17,24.0,average_valid_loss,0.6781656444072723
813,17,28.0,avg_train_loss,0.7038351148366928
814,17,28.0,average_valid_loss,0.6779714375734329
815,17,32.0,avg_train_loss,0.6953907161951065
816,17,32.0,average_valid_loss,0.6776346117258072
817,17,36.0,avg_train_loss,0.6850860863924026
818,17,36.0,average_valid_loss,0.677596335609754
819,17,40.0,avg_train_loss,0.6596894562244415
820,17,40.0,average_valid_loss,0.6775463769833246
821,17,44.0,avg_train_loss,0.6831493377685547
822,17,44.0,average_valid_loss,0.6775510559479395
823,17,48.0,avg_train_loss,0.6986368000507355
824,17,48.0,average_valid_loss,0.6775390456120173
825,17,52.0,avg_train_loss,0.6986659914255142
826,17,52.0,average_valid_loss,0.6776340131958326
827,17,56.0,avg_train_loss,0.6852009892463684
828,17,56.0,average_valid_loss,0.677723320821921
829,17,60.0,avg_train_loss,0.6956891864538193
830,17,60.0,average_valid_loss,0.6778306886553764
831,17,64.0,avg_train_loss,0.699455663561821
832,17,64.0,average_valid_loss,0.6780555918812752
833,17,68.0,avg_train_loss,0.7008830457925797
834,17,68.0,average_valid_loss,0.6785431355237961
835,17,72.0,avg_train_loss,0.672849714756012
836,17,72.0,average_valid_loss,0.6782849629720052
837,17,76.0,avg_train_loss,0.6887132674455643
838,17,76.0,average_valid_loss,0.6783970221877098
839,17,80.0,avg_train_loss,0.689277395606041
840,17,80.0,average_valid_loss,0.6785676876703898
841,17,84.0,avg_train_loss,0.6863235235214233
842,17,84.0,average_valid_loss,0.6786602189143499
843,17,88.0,avg_train_loss,0.6772331297397614
844,17,88.0,average_valid_loss,0.6782080108920733
845,17,92.0,avg_train_loss,0.6596008390188217
846,17,92.0,average_valid_loss,0.6776326994101206
847,17,96.0,avg_train_loss,0.6319856345653534
848,17,96.0,average_valid_loss,0.6774312481284142
849,17,96.0,epoch_sec,1.9889647960662842
850,18,96.0,learning_rate,0.066765
851,18,4.0,avg_train_loss,0.6023144572973251
852,18,4.0,average_valid_loss,0.6783360689878464
853,18,8.0,avg_train_loss,0.6400683224201202
854,18,8.0,average_valid_loss,0.6791323920090994
855,18,12.0,avg_train_loss,0.6704020649194717
856,18,12.0,average_valid_loss,0.6786700909336408
857,18,16.0,avg_train_loss,0.6792656183242798
858,18,16.0,average_valid_loss,0.6780722464124361
859,18,20.0,avg_train_loss,0.7049164175987244
860,18,20.0,average_valid_loss,0.6772365992267927
861,18,24.0,avg_train_loss,0.6749933362007141
862,18,24.0,average_valid_loss,0.6773053631186485
863,18,28.0,avg_train_loss,0.6962725073099136
864,18,28.0,average_valid_loss,0.6768723775943121
865,18,32.0,avg_train_loss,0.7036185711622238
866,18,32.0,average_valid_loss,0.6768073588609695
867,18,36.0,avg_train_loss,0.6846255362033844
868,18,36.0,average_valid_loss,0.6768992220362028
869,18,40.0,avg_train_loss,0.6721942722797394
870,18,40.0,average_valid_loss,0.6769938816626867
871,18,44.0,avg_train_loss,0.6834452748298645
872,18,44.0,average_valid_loss,0.6770254696408907
873,18,48.0,avg_train_loss,0.6957502365112305
874,18,48.0,average_valid_loss,0.676952950656414
875,18,52.0,avg_train_loss,0.7031502425670624
876,18,52.0,average_valid_loss,0.6771239216128985
877,18,56.0,avg_train_loss,0.68402099609375
878,18,56.0,average_valid_loss,0.677111029624939
879,18,60.0,avg_train_loss,0.6926590502262115
880,18,60.0,average_valid_loss,0.6772952352960905
881,18,64.0,avg_train_loss,0.6941380500793457
882,18,64.0,average_valid_loss,0.6775706385572752
883,18,68.0,avg_train_loss,0.6930916011333466
884,18,68.0,average_valid_loss,0.6782433440287908
885,18,72.0,avg_train_loss,0.6780840158462524
886,18,72.0,average_valid_loss,0.6779548525810242
887,18,76.0,avg_train_loss,0.683038204908371
888,18,76.0,average_valid_loss,0.6780176609754562
889,18,80.0,avg_train_loss,0.6946317851543427
890,18,80.0,average_valid_loss,0.6783154134949049
891,18,84.0,avg_train_loss,0.6825498193502426
892,18,84.0,average_valid_loss,0.678508460521698
893,18,88.0,avg_train_loss,0.6805145740509033
894,18,88.0,average_valid_loss,0.6779087881247202
895,18,92.0,avg_train_loss,0.6622616052627563
896,18,92.0,average_valid_loss,0.6771554201841354
897,18,96.0,avg_train_loss,0.629700556397438
898,18,96.0,average_valid_loss,0.6769794076681137
899,18,96.0,epoch_sec,1.953110694885254
900,19,96.0,learning_rate,0.0709315625
901,19,4.0,avg_train_loss,0.5993150323629379
902,19,4.0,average_valid_loss,0.6782329653700193
903,19,8.0,avg_train_loss,0.6392641514539719
904,19,8.0,average_valid_loss,0.6791985506812731
905,19,12.0,avg_train_loss,0.669509619474411
906,19,12.0,average_valid_loss,0.6788190950949987
907,19,16.0,avg_train_loss,0.6862867623567581
908,19,16.0,average_valid_loss,0.6784403572479883
909,19,20.0,avg_train_loss,0.7108792513608932
910,19,20.0,average_valid_loss,0.6771198213100433
911,19,24.0,avg_train_loss,0.6718078255653381
912,19,24.0,average_valid_loss,0.677093801399072
913,19,28.0,avg_train_loss,0.7012770473957062
914,19,28.0,average_valid_loss,0.6765595724185308
915,19,32.0,avg_train_loss,0.7059938758611679
916,19,32.0,average_valid_loss,0.6763623704512914
917,19,36.0,avg_train_loss,0.6850567609071732
918,19,36.0,average_valid_loss,0.676347017288208
919,19,40.0,avg_train_loss,0.663330078125
920,19,40.0,average_valid_loss,0.6763891304532686
921,19,44.0,avg_train_loss,0.6829269528388977
922,19,44.0,average_valid_loss,0.6765788992245992
923,19,48.0,avg_train_loss,0.7040591537952423
924,19,48.0,average_valid_loss,0.6764729792873064
925,19,52.0,avg_train_loss,0.6917933076620102
926,19,52.0,average_valid_loss,0.6763717085123062
927,19,56.0,avg_train_loss,0.6909607946872711
928,19,56.0,average_valid_loss,0.6764873787760735
929,19,60.0,avg_train_loss,0.6860792189836502
930,19,60.0,average_valid_loss,0.6764958774050077
931,19,64.0,avg_train_loss,0.6959679424762726
932,19,64.0,average_valid_loss,0.6767437607049942
933,19,68.0,avg_train_loss,0.7009533494710922
934,19,68.0,average_valid_loss,0.6773140256603559
935,19,72.0,avg_train_loss,0.6868541091680527
936,19,72.0,average_valid_loss,0.6771407326062521
937,19,76.0,avg_train_loss,0.6848900318145752
938,19,76.0,average_valid_loss,0.6771056776245435
939,19,80.0,avg_train_loss,0.6951123476028442
940,19,80.0,average_valid_loss,0.6772962361574173
941,19,84.0,avg_train_loss,0.6930041611194611
942,19,84.0,average_valid_loss,0.6775989184776942
943,19,88.0,avg_train_loss,0.6802649796009064
944,19,88.0,average_valid_loss,0.6772924462954203
945,19,92.0,avg_train_loss,0.6498006880283356
946,19,92.0,average_valid_loss,0.6766204784313837
947,19,96.0,avg_train_loss,0.6239199042320251
948,19,96.0,average_valid_loss,0.676444282134374
949,19,96.0,epoch_sec,1.9199011325836182
950,20,96.0,learning_rate,0.075098125
951,20,4.0,avg_train_loss,0.5997998416423798
952,20,4.0,average_valid_loss,0.6782946834961573
953,20,8.0,avg_train_loss,0.6394976228475571
954,20,8.0,average_valid_loss,0.6794302314519882
955,20,12.0,avg_train_loss,0.6667424291372299
956,20,12.0,average_valid_loss,0.6786788950363795
957,20,16.0,avg_train_loss,0.6851923763751984
958,20,16.0,average_valid_loss,0.6783419574300448
959,20,20.0,avg_train_loss,0.7106687277555466
960,20,20.0,average_valid_loss,0.6768764654795328
961,20,24.0,avg_train_loss,0.669684424996376
962,20,24.0,average_valid_loss,0.6767551600933075
963,20,28.0,avg_train_loss,0.7088720202445984
964,20,28.0,average_valid_loss,0.6764793445666631
965,20,32.0,avg_train_loss,0.7014594376087189
966,20,32.0,average_valid_loss,0.676129604379336
967,20,36.0,avg_train_loss,0.6845986396074295
968,20,36.0,average_valid_loss,0.6761443689465523
969,20,40.0,avg_train_loss,0.6637003868818283
970,20,40.0,average_valid_loss,0.6761966720223427
971,20,44.0,avg_train_loss,0.6768171787261963
972,20,44.0,average_valid_loss,0.676200898985068
973,20,48.0,avg_train_loss,0.7131214886903763
974,20,48.0,average_valid_loss,0.6762918382883072
975,20,52.0,avg_train_loss,0.7009549140930176
976,20,52.0,average_valid_loss,0.6763698359330496
977,20,56.0,avg_train_loss,0.6862239092588425
978,20,56.0,average_valid_loss,0.6764983162283897
979,20,60.0,avg_train_loss,0.6898146867752075
980,20,60.0,average_valid_loss,0.6764996473987898
981,20,64.0,avg_train_loss,0.6919322162866592
982,20,64.0,average_valid_loss,0.6767409766713778
983,20,68.0,avg_train_loss,0.7015217542648315
984,20,68.0,average_valid_loss,0.6775054484605789
985,20,72.0,avg_train_loss,0.6864831000566483
986,20,72.0,average_valid_loss,0.6771169975399971
987,20,76.0,avg_train_loss,0.6754902452230453
988,20,76.0,average_valid_loss,0.6772083242734274
989,20,80.0,avg_train_loss,0.6850705593824387
990,20,80.0,average_valid_loss,0.6774690002202988
991,20,84.0,avg_train_loss,0.6892629116773605
992,20,84.0,average_valid_loss,0.6776323691010475
993,20,88.0,avg_train_loss,0.6736391186714172
994,20,88.0,average_valid_loss,0.6771402060985565
995,20,92.0,avg_train_loss,0.655219778418541
996,20,92.0,average_valid_loss,0.6763438582420349
997,20,96.0,avg_train_loss,0.6263086795806885
998,20,96.0,average_valid_loss,0.6761103471120199
999,20,96.0,epoch_sec,1.9165980815887451
